,brand,date,difference,image,link,price,size,title,length
154,Diesel,2020-04-11,18,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/11/5e92132d2ca9ab660c2d879d/s_5e92136b2f3d19daa8039728.jpg,http://www.poshmark.com/listing/Sandy-Diesel-Jeans-5e92132d2ca9ab660c2d879d,65,31,Sandy Diesel Jeans,18
155,Diesel,2020-03-25,35,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/25/5e7b3efdc4cd7e8bce6a38e8/s_5e7b40519e15594444a16bfc.jpg,http://www.poshmark.com/listing/Diesel-Men-Jeans-Distressed-Straight-Size-36-5e7b3efdc4cd7e8bce6a38e8,75,,Diesel Men Jeans Distressed Straight Size 36,44
156,Diesel,2020-02-21,68,https://di2ponv0v5otw.cloudfront.net/posts/2020/02/21/5e5030472f8276a3642eaceb/s_5e5030992f82760ead2eaeb6.jpg,http://www.poshmark.com/listing/Diesel-Industry-32-Straight-Leg-Italy-Blue-Jeans-5e5030472f8276a3642eaceb,60,32,Diesel Industry 32 Straight Leg Italy Blue Jeans,48
157,Diesel,2020-02-17,72,https://di2ponv0v5otw.cloudfront.net/posts/2020/02/17/5e4add75c4cd7e24f0cb712f/s_5e4ade1606d59c03882b51d4.jpg,http://www.poshmark.com/listing/Diesel-Industry-29-x-30-Straight-Leg-Blue-Jeans-5e4add75c4cd7e24f0cb712f,46,29,Diesel Industry 29 x 30 Straight Leg Blue Jeans,47
158,Diesel,2020-03-26,34,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/26/5e7d2998e97e48c2a04ed192/s_5e7d2b6ec953d8288bb619bc.jpg,http://www.poshmark.com/listing/DIESEL-Zatiny-Bootcut-Jeans-32x30-5e7d2998e97e48c2a04ed192,75,32,•DIESEL• Zatiny Bootcut Jeans 32x30,35
159,Diesel,2019-07-27,277,https://di2ponv0v5otw.cloudfront.net/posts/2019/07/27/5d3cb28a1153ba0bce3aadcb/s_5d3cb2f4d948a1ea9e72d712.jpg,http://www.poshmark.com/listing/Diesel-distressed-button-fly-boot-cut-jeans-5d3cb28a1153ba0bce3aadcb,72,33,Diesel distressed button fly boot cut jeans,43
160,Diesel,2020-04-12,17,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/12/5e93740fce1e87dbbb818c0a/s_5e9374b8446e59535994ebd0.jpg,http://www.poshmark.com/listing/Diesel-industry-jeans-3130-actual-3230-straight-5e93740fce1e87dbbb818c0a,59,31,Diesel industry jeans 31/30 actual 32/30 straight.,50
161,Diesel,2019-11-24,157,https://di2ponv0v5otw.cloudfront.net/posts/2019/11/24/5ddaed6d241483b094d83423/s_5ddaed7919c157b7c69ef97a.jpg,http://www.poshmark.com/listing/Diesel-30x32-Slim-Fit-Button-Fly-Jeans-Gray-5ddaed6d241483b094d83423,35,30,Diesel 30x32 Slim Fit Button Fly Jeans Gray,43
162,Diesel,2020-03-14,46,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/14/5e6d1adf26219fe3e9c9ede8/s_5e6d1b3bb3e91748aa787764.jpg,http://www.poshmark.com/listing/Diesel-Krooley-Regular-SlimCarrot-Leg-Jeans-5e6d1adf26219fe3e9c9ede8,41,29,Diesel Krooley Regular Slim-Carrot Leg Jeans,44
163,Diesel,2019-10-27,185,https://di2ponv0v5otw.cloudfront.net/posts/2019/10/27/5db572fd8d6f1aeecc25afec/s_5db57352b146cc81463616a6.jpg,http://www.poshmark.com/listing/Diesel-Trouleg-Jeans-Made-In-Italy-Men-Size-28-5db572fd8d6f1aeecc25afec,75,,Diesel Trouleg Jeans Made In Italy Men Size 28,46
164,Diesel,2020-02-19,70,https://di2ponv0v5otw.cloudfront.net/posts/2020/02/19/5e4de26f8d6f1ae37aeddde1/s_5e4de297248f7a6dd79277cc.jpg,http://www.poshmark.com/listing/Diesel-Safado-0016R-Jean-28-5e4de26f8d6f1ae37aeddde1,50,28,Diesel | Safado 0016R Jean 28,29
165,Diesel,2020-03-18,42,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/18/5e72ac4c464c9fd89fd83297/s_5e72ac55689ebc302d2b5498.jpeg,http://www.poshmark.com/listing/DIESEL-Mens-BLUE-JEANS-W34-L34-EUC-5e72ac4c464c9fd89fd83297,27,34,DIESEL Men’s BLUE JEANS W34 L34 - EUC‼️,39
166,Diesel,2019-02-20,434,https://di2ponv0v5otw.cloudfront.net/posts/2019/02/20/5c6d80fa45c8b38f34dd0c96/s_5c6d82a44ab633ba92d96998.jpg,http://www.poshmark.com/listing/Diesel-VIKER-dark-wash-mens-jeans-Regular-Straight-5c6d80fa45c8b38f34dd0c96,25,30,Diesel VIKER dark wash mens jeans Regular Straight,50
167,Diesel,2020-01-11,109,https://di2ponv0v5otw.cloudfront.net/posts/2020/01/11/5e1a62da74af47c9308adf83/s_5e1a62dfa20dfc40f82fa8f4.jpeg,http://www.poshmark.com/listing/Diesel-Flip-Cropped-Straight-Jeans-Mens-32-5e1a62da74af47c9308adf83,55,32,Diesel Flip Cropped Straight Jeans Mens 32,42
168,Diesel,2020-03-09,51,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/09/5e66f8587f617f346d854719/s_5e66f882de696a9fc5eea16e.jpg,http://www.poshmark.com/listing/DIESEL-Belther-Distressed-straight-leg-jeans-5e66f8587f617f346d854719,59,31,DIESEL. “Belther” Distressed straight leg jeans,47
169,Diesel,2020-03-02,58,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/02/5e5dcdc52f8276e546874583/s_5e5dcdcc8d6f1a1d9f46f54c.jpg,http://www.poshmark.com/listing/Diesel-Mid-Rise-27x34-Blue-Straight-Jeans-5e5dcdc52f8276e546874583,35,28,Diesel Mid Rise  27x34 Blue Straight Jeans,42
170,Diesel,2019-06-17,317,https://di2ponv0v5otw.cloudfront.net/posts/2019/06/17/5d079adac953d8311121009d/s_5d079b00bb22e324c24205d8.jpg,http://www.poshmark.com/listing/Mens-Diesel-jeans-krooley-straight-leg-jeans-5d079adac953d8311121009d,50,31,Men's Diesel jeans krooley straight leg jeans,45
171,Diesel,2019-11-18,163,https://di2ponv0v5otw.cloudfront.net/posts/2019/11/18/5dd2b22f26219ff3e95c5c1e/s_5dd2b2517a817304d4a8cbb2.jpg,http://www.poshmark.com/listing/DIESEL-lightly-distressed-made-in-Italy-jeans-5dd2b22f26219ff3e95c5c1e,65,33,DIESEL lightly distressed made in Italy  jeans!,47
172,Diesel,2020-04-10,19,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/10/5e90d862ff7c5aeb556c16a8/s_5e90da9d7ec30c49de304a9d.jpg,http://www.poshmark.com/listing/Diesel-Waykee-Denim-Jeans-29-X-32-Dark-Wash-EUC-5e90d862ff7c5aeb556c16a8,22,32,Diesel Waykee Denim Jeans 29 X 32 Dark Wash EUC,47
173,Diesel,2020-03-22,38,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/22/5e776f66969d1fa4769f9769/s_5e777062fe19c7bd5239ba2f.jpg,http://www.poshmark.com/listing/Mens-Diesel-SafadoRegular-Slim-Straight-Fit-5e776f66969d1fa4769f9769,65,30,Mens Diesel Safado-Regular Slim Straight Fit,44
174,Diesel,2020-04-17,12,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/17/5e9a2e948da5c97398369f59/s_5e9a2f069207868f19fe19b8.jpg,http://www.poshmark.com/listing/Diesel-Zatiny-Black-Denim-Bootcut-Jeans-5e9a2e948da5c97398369f59,85,38,Diesel Zatiny Black Denim Bootcut Jeans,39
175,Diesel,2020-03-16,44,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/16/5e70019e2f483146e743b85e/s_5e7784a1de696a39a2339847.jpg,http://www.poshmark.com/listing/Mens-Diesel-SafadoRegular-Slim-Straight-Fit-5e70019e2f483146e743b85e,65,30,Mens Diesel Safado-Regular Slim Straight Fit,44
176,Diesel,2019-12-05,146,https://di2ponv0v5otw.cloudfront.net/posts/2019/12/05/5de9b6d34d03a00de3dc3237/s_5de9b6d879df27a82754ff5b.jpeg,http://www.poshmark.com/listing/Diesel-Larkee-ShadedDistressed-Medium-Wash-Jeans-5de9b6d34d03a00de3dc3237,52,32,Diesel Larkee Shaded/Distressed Medium Wash Jeans,49
177,Diesel,2019-03-25,401,https://di2ponv0v5otw.cloudfront.net/posts/2019/03/25/5c997c7ebb7615208bec96d8/s_5c997f6dc2e9fe7f6c562949.jpg,http://www.poshmark.com/listing/Diesel-distressed-button-fly-relaxed-Jeans-30-5c997c7ebb7615208bec96d8,25,30,Diesel distressed button fly relaxed Jean's 30,46
178,Diesel,2019-03-02,424,https://di2ponv0v5otw.cloudfront.net/posts/2019/03/02/5c7a808f4ab63319d0a4d85f/s_5e0ce29f596704fccb29b418.jpg,http://www.poshmark.com/listing/Diesel-RR55-Blue-Jeans-Mens-Size-27-Made-in-Italy-5c7a808f4ab63319d0a4d85f,25,27,Diesel RR55 Blue Jeans Mens Size 27 Made in Italy.,50
179,Diesel,2020-02-22,67,https://di2ponv0v5otw.cloudfront.net/posts/2020/02/22/5e51cbf6c4cd7e995b70c142/s_5e51cc12de696aca14f44d72.jpg,http://www.poshmark.com/listing/DIESEL-Blue-Larkee-Regular-Straight-Denim-Jeans-5e51cbf6c4cd7e995b70c142,99,,DIESEL Blue Larkee Regular Straight Denim Jeans,47
180,Diesel,2020-02-01,88,https://di2ponv0v5otw.cloudfront.net/posts/2020/02/01/5e35f43f3a622dc233bfb4f8/s_5e35f43f9d3b78b35e95f322.jpeg,http://www.poshmark.com/listing/Diesel-Larkee-Regular-Straight-Jeans-34-x-32-5e35f43f3a622dc233bfb4f8,68,34,Diesel Larkee Regular Straight Jeans 34 x 32,44
181,Diesel,2020-03-10,50,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/10/5e67cebc6a044ec86e6f68a9/s_5e67cebfe974fb41663636bc.jpeg,http://www.poshmark.com/listing/Diesel-Shakor-Mens-Jeans-Size-3032-Rare-5e67cebc6a044ec86e6f68a9,54,30,Diesel Shakor Men's Jeans Size 30/32 Rare,41
182,Diesel,2019-09-01,241,https://di2ponv0v5otw.cloudfront.net/posts/2019/09/01/5d6be430264a55ac108f612b/s_5d6be458248f7a2f32f4f433.jpg,http://www.poshmark.com/listing/Diesel-Safado-Slim-Straight-Gray-Jeans-30x30-5d6be430264a55ac108f612b,80,30,Diesel Safado Slim Straight Gray Jeans 30x30,44
183,Diesel,2020-01-18,102,https://di2ponv0v5otw.cloudfront.net/posts/2020/01/18/5e23a07740744aaf6d4b49b7/s_5e23a07bd1aa257157c669cb.jpeg,http://www.poshmark.com/listing/Diesel-Zatiny-Gray-Regular-Bootcut-Style-Jeans-5e23a07740744aaf6d4b49b7,49,,Diesel Zatiny Gray Regular Bootcut Style Jeans,46
184,Diesel,2020-04-15,14,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/15/5e9743ce23ff465804462836/s_5e9743d181a36cb776f91f9b.jpeg,http://www.poshmark.com/listing/Diesel-Waykee-Regular-Straight-Leg-Jeans-29x32-5e9743ce23ff465804462836,50,29,Diesel Waykee Regular Straight Leg Jeans 29x32,46
185,Diesel,2019-03-20,406,https://di2ponv0v5otw.cloudfront.net/posts/2019/03/20/5c9274761b3294f30fbcdfaf/s_5c92761c8ad2f9b558849792.jpg,http://www.poshmark.com/listing/Diesel-Industry-34-Mens-Jeans-5c9274761b3294f30fbcdfaf,60,34,Diesel Industry 34 Mens Jeans,29
186,Diesel,2020-04-20,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/20/5e9e8825d737fd39e66e1d5f/s_5e9e896643895f99995b1c51.jpg,http://www.poshmark.com/listing/Vintage-Diesel-Jeans-5e9e8825d737fd39e66e1d5f,45,40,Vintage Diesel Jeans,20
187,Diesel,2019-08-15,258,https://di2ponv0v5otw.cloudfront.net/posts/2019/08/15/5d5585bb264a55d250b7478a/s_5d55862a26219fa84ebeb0df.jpg,http://www.poshmark.com/listing/Diesel-Mens-Jeans-Regular-Straight-Sz-32-5d5585bb264a55d250b7478a,21,31,Diesel Men’s Jeans Regular Straight Sz 32,41
188,Diesel,2019-09-13,229,https://di2ponv0v5otw.cloudfront.net/posts/2019/09/13/5d7c24872f48313046f629c3/s_5d7c24ac689ebcc8b80bf0ad.jpg,http://www.poshmark.com/listing/Diesel-Industry-Korrik-Straight-Jeans-5d7c24872f48313046f629c3,36,30,Diesel Industry Korrik Straight Jeans,37
189,Diesel,2020-01-30,90,https://di2ponv0v5otw.cloudfront.net/posts/2020/01/30/5e32e33d63de8583d0653ed5/s_5e32e341248f7afbd5b06f78.jpeg,http://www.poshmark.com/listing/Diesel-Sleenker-084JU-Denim-Jeans-in-Grey-5e32e33d63de8583d0653ed5,75,31,Diesel Sleenker 084JU Denim Jeans in Grey,41
190,diesel,2020-04-23,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea1ce3fb81de78b798dc096/s_5ea1ce42e9fad1f61c5d70e1.jpeg,http://www.poshmark.com/listing/DieselSaddle-Button-Fly-Denim-Straight-Leg-Jeans-5ea1ce3fb81de78b798dc096,24,34,DieselSaddle Button Fly Denim Straight Leg Jeans,48
191,Diesel,2019-10-17,195,https://di2ponv0v5otw.cloudfront.net/posts/2019/10/17/5da939528d6f1a3431517689/s_5da93992d948a1b455465459.jpg,http://www.poshmark.com/listing/DIESEL-2001-straight-leg-jeans-size-28-5da939528d6f1a3431517689,24,28,DIESEL 2001 straight leg jeans | size 28,40
